,loss,accuracy,val_loss,val_accuracy
46,0.231538966,0.920433998,0.340464354,0.871527791
47,0.232220963,0.914285719,0.398524642,0.830729187
48,0.233091384,0.920795679,0.352039397,0.864583313
49,0.224789679,0.920433998,0.398642898,0.832465291
50,0.229392454,0.922965646,0.348653913,0.862847209
51,0.234140262,0.9146474,0.341278493,0.862847209
52,0.228265628,0.923327327,0.360450029,0.854166687
53,0.228615642,0.919349015,0.387758851,0.838541687
54,0.22587429,0.921519876,0.365638793,0.853298604
55,0.229146689,0.916817367,0.399263322,0.835069418
56,0.221334979,0.925135612,0.400875747,0.836805582
57,0.213252857,0.925858974,0.384067237,0.845486104
58,0.214483768,0.928390622,0.401822448,0.8359375
59,0.231982335,0.921880662,0.42434594,0.825520813
60,0.220232144,0.929113925,0.34459269,0.874131918
61,0.221005097,0.923327327,0.352108657,0.862847209
62,0.225469977,0.924050629,0.351360857,0.858506918
63,0.212644711,0.931283891,0.401444018,0.826388896
64,0.2072317,0.928752244,0.33912164,0.864583313
65,0.213886991,0.922242343,0.336503237,0.877604187
66,0.219606921,0.927305579,0.350277245,0.860243082
67,0.20979178,0.928028941,0.358352542,0.856770813
68,0.210612774,0.927305579,0.324451238,0.878472209
69,0.21040611,0.932528436,0.379824042,0.844618082
70,0.205941841,0.925135612,0.379154444,0.846354187
71,0.220028818,0.923327327,0.360421896,0.860243082
72,0.211448073,0.929113925,0.329193413,0.871527791
73,0.214103818,0.93092227,0.316931754,0.881944418
74,0.20736818,0.926846564,0.364283651,0.862847209
75,0.216856539,0.925858974,0.368728846,0.855034709
76,0.20847261,0.92766726,0.322022557,0.878472209
77,0.209582955,0.928752244,0.363279194,0.854166687
78,0.208263963,0.930560589,0.380524129,0.840277791
79,0.212497398,0.924773932,0.314913332,0.881076396
80,0.213214412,0.927305579,0.361165851,0.855902791
81,0.215190783,0.924773932,0.357441604,0.863715291
82,0.212649971,0.92766726,0.348400623,0.869791687
83,0.198009983,0.93417722,0.380206883,0.840277791
84,0.193401664,0.938517153,0.379941612,0.853298604
85,0.213333935,0.92766726,0.374669552,0.852430582
86,0.20001252,0.928390622,0.326119751,0.875
87,0.204836905,0.932730556,0.373448789,0.850694418
88,0.195048377,0.936079562,0.374719888,0.8515625
89,0.20181337,0.929475605,0.40796417,0.831597209
90,0.200799435,0.93417722,0.354319096,0.859375
91,0.202277064,0.932368875,0.35917002,0.854166687
92,0.200552359,0.92766726,0.345030129,0.865451396
93,0.200095519,0.929475605,0.375286102,0.848090291
94,0.190921903,0.937070549,0.333542287,0.877604187
95,0.203146145,0.93092227,0.347542077,0.866319418
96,0.202255934,0.928752244,0.418261409,0.824652791
97,0.191318333,0.932368875,0.356440425,0.859375
98,0.194519818,0.938878834,0.366646618,0.860243082
99,0.194447607,0.933815539,0.370619625,0.852430582
100,0.191642955,0.937070549,0.352397263,0.859375
101,0.190228343,0.933453918,0.342629045,0.865451396
102,0.201492772,0.929113925,0.36703223,0.852430582
103,0.197473675,0.93417722,0.366742253,0.853298604
104,0.196717128,0.932007253,0.362584949,0.853298604
105,0.202424079,0.932007253,0.367045343,0.849826396
106,0.195072383,0.930198908,0.383385837,0.849826396
107,0.190656021,0.938517153,0.365557432,0.860243082
108,0.192682222,0.937070549,0.318294466,0.883680582
109,0.202025518,0.931818187,0.353471875,0.864583313
110,0.195221484,0.933092237,0.37846753,0.846354187
111,0.19481419,0.933092237,0.391628027,0.84375
112,0.185880154,0.937070549,0.335962743,0.868055582
113,0.198444977,0.93092227,0.326399535,0.878472209
114,0.20007953,0.931283891,0.318514436,0.884548604
115,0.192089707,0.935623884,0.348787516,0.868923604
116,0.189777613,0.936708868,0.376814038,0.848958313
117,0.192289174,0.93417722,0.32806012,0.874131918
118,0.196467444,0.936347187,0.352855325,0.855902791
119,0.187080786,0.94068718,0.310643226,0.881944418
120,0.1854745,0.940325499,0.361352086,0.857638896
121,0.191934884,0.934900522,0.369030595,0.860243082
122,0.200596735,0.924050629,0.367763907,0.859375
123,0.198593095,0.931645572,0.358570248,0.863715291
124,0.193507403,0.929837227,0.391661435,0.837673604
125,0.21173802,0.928390622,0.324206889,0.884548604
126,0.178248137,0.938155532,0.365305513,0.854166687
127,0.188811868,0.936708868,0.353377759,0.862847209
128,0.177766711,0.935985506,0.348981977,0.873263896
129,0.18384698,0.930198908,0.368409485,0.862847209
130,0.187029064,0.941048801,0.324516028,0.883680582
131,0.182712719,0.936708868,0.360898137,0.864583313
132,0.183133736,0.932007253,0.331423908,0.880208313
133,0.194650099,0.934538901,0.33556357,0.873263896
134,0.173975289,0.942495465,0.383190751,0.853298604
135,0.193603665,0.93417722,0.329109043,0.8828125
136,0.18461524,0.936708868,0.310177058,0.887152791
137,0.191980749,0.934538901,0.385783702,0.847222209
138,0.17416048,0.940325499,0.357498169,0.8671875
139,0.180104598,0.936347187,0.346897632,0.868055582
140,0.179361835,0.940340936,0.316622913,0.8828125
141,0.193885177,0.932368875,0.381558746,0.845486104
142,0.19344379,0.93092227,0.362421483,0.853298604
143,0.183397844,0.936708868,0.330799788,0.878472209
144,0.186085835,0.934900522,0.377545506,0.861111104
145,0.185259268,0.937793851,0.354788989,0.860243082
146,0.190040499,0.933092237,0.367101729,0.857638896
147,0.176479205,0.939602196,0.410740376,0.838541687
148,0.195404947,0.934538901,0.381053865,0.852430582
149,0.181206048,0.939963818,0.301146775,0.888020813
150,0.184716597,0.938155532,0.363482088,0.859375
151,0.186184466,0.931283891,0.376271904,0.845486104
152,0.171023712,0.943218827,0.372869134,0.856770813
153,0.180017635,0.935623884,0.363343179,0.857638896
154,0.177729174,0.939240515,0.362388134,0.857638896
155,0.187624037,0.937793851,0.348399788,0.868923604
156,0.183240354,0.937070549,0.331165344,0.879340291
157,0.180258721,0.939602196,0.384581029,0.847222209
158,0.177438125,0.939240515,0.384489357,0.842881918
159,0.185747817,0.939963818,0.377463937,0.852430582
160,0.17881158,0.943218827,0.377957106,0.852430582
161,0.187243849,0.937070549,0.351105481,0.868055582
162,0.17733337,0.937070549,0.314773649,0.884548604
163,0.18683885,0.934538901,0.329666257,0.878472209
164,0.17842932,0.934538901,0.361843497,0.859375
165,0.188090503,0.93743217,0.405509442,0.836805582
166,0.195370376,0.933453918,0.371207982,0.855034709
167,0.17871277,0.934538901,0.370810091,0.861979187
168,0.179368779,0.937144876,0.322872519,0.880208313
169,0.181688398,0.936708868,0.336680204,0.873263896
170,0.174205184,0.941410482,0.348330706,0.8671875
171,0.185644642,0.938517153,0.347306281,0.871527791
172,0.18325752,0.937070549,0.36398837,0.860243082
173,0.174169868,0.939963818,0.349984378,0.862847209
174,0.182979971,0.93743217,0.372931421,0.849826396
175,0.173479468,0.941410482,0.380906761,0.84375
176,0.175027311,0.941048801,0.350550681,0.863715291
177,0.178005084,0.938878834,0.338285744,0.871527791
178,0.183267012,0.936347187,0.312176704,0.888888896
179,0.192002803,0.937070549,0.377682537,0.8515625
180,0.188054308,0.937793851,0.410818517,0.832465291
181,0.179324597,0.940325499,0.356385171,0.857638896
182,0.180660367,0.939240515,0.360054374,0.860243082
183,0.17598787,0.938155532,0.40545398,0.833333313
184,0.185899287,0.93743217,0.410668701,0.8359375
185,0.177087605,0.934900522,0.369359732,0.855902791
186,0.184845641,0.927305579,0.401281148,0.838541687
187,0.179793522,0.944665432,0.399732053,0.844618082
188,0.179982916,0.938878834,0.327034146,0.879340291
189,0.181974381,0.931645572,0.332298011,0.879340291
190,0.184048295,0.938878834,0.327983469,0.875868082
191,0.176072836,0.941772163,0.381333232,0.848958313
192,0.171348199,0.937793851,0.357481122,0.863715291
193,0.173131526,0.943181813,0.337237805,0.877604187
194,0.18002224,0.937070549,0.347049385,0.872395813
195,0.160193369,0.943218827,0.360223413,0.863715291
196,0.177122653,0.942133844,0.336302757,0.875868082
197,0.166417956,0.947558761,0.377355933,0.859375
198,0.174888566,0.942857146,0.345912546,0.875
199,0.179227337,0.938155532,0.363604784,0.866319418
